2018-11-05,2018-11-06,2018-10-10 11:52:02,AT,139.3
2018-05-04,2018-05-05,2018-03-14 15:14:02,CH,139.3
2018-09-01,2018-09-02,2018-08-29 21:36:02,CH,139.3
2018-09-09,2018-09-10,2018-09-09 19:47:02,CH,139.3
2018-06-22,2018-06-23,2018-05-05 10:48:02,JP,139.3
2018-02-26,2018-02-27,2018-02-26 11:37:01,DE,139.3
2018-01-29,2018-01-30,2018-01-23 22:41:02,DE,139.3
2018-01-29,2018-01-30,2018-01-29 14:14:02,CH,139.3
2018-02-19,2018-02-20,2018-01-31 10:55:02,NULL,139.3
2018-11-09,2018-11-10,2018-11-05 21:29:02,CH,139.3
2018-01-25,2018-01-26,2018-01-19 17:46:03,CH,139.3
2018-08-01,2018-08-02,2018-05-29 01:43:02,CN,139.3
2018-01-15,2018-01-16,2018-01-08 11:19:02,DE,139.3
2018-11-30,2018-12-01,2018-06-26 09:54:02,AT,139.3
2018-01-22,2018-01-23,2018-01-18 15:16:02,CH,139.3
2018-02-15,2018-02-16,2018-02-14 09:41:02,IT,139.3
2018-11-30,2018-12-01,2018-06-26 09:54:02,AT,139.3
2018-01-15,2018-01-16,2018-01-08 11:19:02,DE,139.3
2018-01-16,2018-01-17,2018-01-10 10:22:02,CH,139.3
2018-07-05,2018-07-06,2018-06-26 16:21:02,DE,139.3
2018-05-03,2018-05-04,2018-05-03 16:56:03,CH,139.3
2018-11-10,2018-11-11,2018-11-08 17:09:03,CH,139.3
2018-08-01,2018-08-02,2018-05-29 01:43:02,CN,139.3
2018-06-29,2018-06-30,2018-06-16 10:16:02,CH,139.3
2018-12-17,2018-12-18,2018-12-12 12:31:04,CH,139.4
2018-06-15,2018-06-16,2018-06-12 17:58:02,GF,139.5
2018-11-17,2018-11-18,2018-11-03 22:02:02,CH,139.6
2018-10-06,2018-10-07,2018-09-13 08:36:02,JP,139.6
2018-05-09,2018-05-10,2018-05-09 18:46:03,GB,139.6
2018-04-13,2018-04-14,2018-04-14 07:17:53,GF,139.6
2017-12-26,2017-12-27,2017-12-17 11:15:01,NULL,139.6
2018-01-13,2018-01-14,2018-01-10 08:34:03,CH,139.6
2018-05-20,2018-05-21,2018-02-18 18:34:01,HK,139.6
2018-10-14,2018-10-15,2018-09-05 16:20:03,KR,139.6
2018-04-21,2018-04-22,2018-03-23 21:33:02,NL,139.6
2018-01-16,2018-01-17,2018-01-09 15:35:02,AU,139.6
2018-05-09,2018-05-10,2018-05-08 09:20:03,PK,139.6
2018-04-21,2018-04-22,2018-04-21 12:07:02,CH,139.6
2017-12-15,2017-12-16,2017-12-15 12:32:02,NULL,139.6
2018-08-26,2018-08-27,2018-08-03 19:03:02,TW,139.6
2018-10-28,2018-10-29,2018-10-08 23:32:02,RU,139.6
2018-05-26,2018-05-27,2018-05-15 09:00:02,CH,139.6
2018-01-13,2018-01-14,2018-01-03 14:22:02,CH,139.6
2018-07-17,2018-07-18,2018-07-16 23:35:03,NO,139.6
2018-05-21,2018-05-22,2018-05-07 11:05:02,JP,139.6
2018-03-31,2018-04-01,2018-03-27 13:58:02,GF,139.6
2017-12-27,2017-12-28,2017-12-26 16:29:02,HK,139.6
2018-04-27,2018-04-28,2018-04-27 18:09:02,SA,139.6
2018-03-03,2018-03-04,2018-03-03 21:21:02,CH,139.8
2018-01-19,2018-01-20,2018-01-12 10:23:02,CH,139.8
2018-05-12,2018-05-13,2018-05-11 19:05:26,GF,140
2018-05-10,2018-05-11,2018-05-07 20:25:02,FR,140
2018-05-10,2018-05-11,2018-05-08 16:43:03,CH,140
2018-02-01,2018-02-02,2018-01-30 23:08:03,CH,140.3
2018-05-29,2018-05-30,2018-05-29 20:14:01,CH,140.3
2018-06-04,2018-06-05,2018-06-04 20:32:02,CH,140.3
2018-06-01,2018-06-02,2017-10-26 11:19:10,NULL,140.3
2018-10-02,2018-10-03,2018-10-02 14:32:02,CN,140.3
2018-10-15,2018-10-16,2018-10-09 10:51:02,CH,140.3
2018-01-30,2018-01-31,2018-01-30 11:03:21,CH,140.3
2018-03-16,2018-03-17,2018-02-25 15:20:03,CH,140.3
2018-03-12,2018-03-13,2018-03-01 19:13:01,NULL,140.3
2018-06-14,2018-06-15,2018-04-24 22:50:07,GF,140.3
2018-05-07,2018-05-08,2018-05-04 10:33:01,GF,140.3
2018-09-11,2018-09-12,2017-10-26 11:50:20,NULL,140.3
2018-01-23,2018-01-24,2018-01-18 14:04:02,CH,140.3
2018-02-08,2018-02-09,2018-01-29 19:48:03,CH,140.3
2018-10-31,2018-11-01,2018-10-31 18:40:02,GF,140.3
2018-06-01,2018-06-02,2017-10-26 11:19:10,NULL,140.3
2018-06-04,2018-06-05,2017-10-26 11:29:09,NULL,140.3
2018-01-15,2018-01-16,2018-01-11 17:21:02,FR,140.3
2018-04-25,2018-04-26,2018-01-15 09:35:02,AT,140.3
2018-01-23,2018-01-24,2018-01-23 08:32:03,GF,140.3
2018-05-31,2018-06-01,2018-04-30 11:21:37,GF,140.3
2018-10-15,2018-10-16,2018-10-09 10:41:02,CH,140.3
2018-05-16,2018-05-17,2018-01-09 13:19:02,DE,140.3
2018-12-18,2018-12-19,2018-12-17 23:58:02,CH,140.3
2018-02-28,2018-03-01,2017-11-29 14:38:56,JP,140.3
2018-04-25,2018-04-26,2018-01-15 09:35:02,AT,140.3
2018-10-27,2018-10-28,2018-10-10 16:47:03,FR,140.3
2018-04-05,2018-04-06,2018-04-04 22:53:02,DE,140.3
2018-06-17,2018-06-18,2017-10-26 11:42:27,NULL,140.3
2018-04-09,2018-04-10,2018-04-08 23:15:02,CH,140.3
2018-01-15,2018-01-16,2018-01-12 18:48:02,PL,140.3
2018-10-24,2018-10-25,2017-10-26 11:52:34,NULL,140.3
2018-02-11,2018-02-12,2018-01-12 16:01:05,GF,140.3
2018-06-07,2018-06-08,2018-05-17 17:16:33,NULL,140.3
2018-04-12,2018-04-13,2018-04-08 17:33:03,GB,140.3
2018-01-15,2018-01-16,2018-01-11 17:57:02,CH,140.3
2018-01-17,2018-01-18,2018-01-12 13:23:01,DE,140.3
2018-01-20,2018-01-21,2017-11-29 14:25:23,CH,140.3
2018-04-28,2018-04-29,2018-04-28 08:09:02,CH,140.3
2018-05-31,2018-06-01,2018-05-09 14:25:02,GF,140.3
2018-05-27,2018-05-28,2018-05-27 22:37:03,CH,140.3
2018-12-10,2018-12-11,2018-11-28 15:41:02,CH,140.3
2018-01-15,2018-01-16,2018-01-13 16:09:02,CH,140.3
2018-10-31,2018-11-01,2018-05-25 18:39:02,AT,140.3
2019-01-08,2019-01-09,2019-01-06 14:25:03,CH,140.3
2018-04-23,2018-04-24,2017-12-28 08:01:54,GF,140.3
2018-02-01,2018-02-02,2018-01-31 08:48:02,CH,140.3
2018-10-15,2018-10-16,2018-10-15 19:29:02,GF,140.3
2018-04-05,2018-04-06,2018-03-30 14:43:03,NL,140.3
2018-03-01,2018-03-02,2018-02-26 07:16:03,CH,140.3
2018-05-03,2018-05-04,2018-05-02 11:27:02,NULL,140.3
2018-08-28,2018-08-29,2018-05-13 19:40:02,CH,140.3
2018-02-12,2018-02-13,2018-02-10 22:11:03,IT,140.3
2018-03-28,2018-03-29,2018-03-23 14:20:02,CH,140.3
2018-04-23,2018-04-24,2017-12-28 08:01:54,GF,140.3
2018-06-07,2018-06-08,2018-05-25 18:09:22,NULL,140.3
2018-10-15,2018-10-16,2018-10-15 02:40:01,GF,140.5
2018-08-04,2018-08-05,2018-07-29 21:13:04,FR,140.6
2018-01-21,2018-01-22,2018-01-06 17:58:31,CH,140.6
2018-04-01,2018-04-02,2018-03-30 14:34:02,CH,140.6
2018-01-07,2018-01-08,2018-01-07 14:41:02,RU,140.6
2019-01-09,2019-01-10,2018-12-20 21:38:02,CH,140.6
2018-04-17,2018-04-18,2018-04-17 20:27:33,CH,140.6
2018-06-23,2018-06-24,2017-12-03 11:25:02,JP,140.6
2018-01-03,2018-01-04,2018-01-03 11:58:01,CH,140.6
2018-01-04,2018-01-05,2018-01-04 19:15:27,GF,140.6
2018-04-07,2018-04-08,2018-04-05 19:38:02,CH,140.6
2018-06-29,2018-06-30,2017-11-29 14:32:24,TW,140.6
2018-01-05,2018-01-06,2017-12-16 01:10:02,FR,140.6
2018-10-28,2018-10-29,2018-03-21 17:26:03,TH,140.6
2018-03-24,2018-03-25,2018-03-25 07:34:27,GF,140.6
2018-06-15,2018-06-16,2017-12-28 08:59:03,KR,140.6
2018-04-05,2018-04-06,2018-04-01 08:35:02,MX,140.6
2018-06-29,2018-06-30,2017-11-29 14:32:24,TW,140.6
2018-12-26,2018-12-27,2018-12-07 20:20:02,DE,140.6
2018-06-29,2018-06-30,2017-11-29 14:32:24,TW,140.6
2018-07-13,2018-07-14,2017-11-29 14:38:56,JP,140.6
2018-01-04,2018-01-05,2017-12-27 16:42:02,FR,140.6
2018-10-28,2018-10-29,2018-03-21 17:26:03,TH,140.6
2018-03-10,2018-03-11,2018-03-01 19:58:02,CH,140.6
2018-01-04,2018-01-05,2017-12-25 20:47:02,US,140.6
2018-04-06,2018-04-07,2018-01-04 06:12:02,TW,140.6
2018-03-25,2018-03-26,2018-03-08 00:25:02,CH,140.6
2018-07-30,2018-07-31,2018-07-30 09:38:02,GB,140.6
2018-06-23,2018-06-24,2017-12-03 11:25:02,JP,140.6
2018-04-06,2018-04-07,2018-03-18 18:53:01,DE,140.6
2017-12-24,2017-12-25,2017-12-18 10:31:02,CH,140.6
2018-04-06,2018-04-07,2018-03-18 18:53:01,DE,140.6
2018-01-06,2018-01-07,2017-11-29 14:42:32,CH,140.6
2018-01-04,2018-01-05,2017-12-25 20:47:02,US,140.6
2018-07-07,2018-07-08,2018-01-14 07:39:01,JP,140.6
2018-02-04,2018-02-05,2018-01-17 22:37:01,CH,140.6
2018-06-23,2018-06-24,2017-12-03 11:25:02,JP,140.6
2018-01-06,2018-01-07,2017-12-29 19:46:01,CH,140.6
2018-03-01,2018-03-02,2018-02-25 18:38:01,CH,140.6
2018-04-29,2018-04-30,2018-04-29 18:19:04,CH,140.6
2018-09-28,2018-09-29,2018-03-08 03:16:01,US,140.6
2017-12-27,2017-12-28,2017-12-16 17:08:18,GF,140.6
2018-03-20,2018-03-21,2017-12-22 13:52:02,DE,140.6
2018-04-01,2018-04-02,2018-03-30 14:34:02,CH,140.6
2018-03-31,2018-04-01,2018-02-17 21:38:02,HK,140.6
2018-04-15,2018-04-16,2017-11-29 14:32:25,GB,140.6
2018-01-19,2018-01-20,2018-01-18 17:04:02,UY,140.6
2018-01-23,2018-01-24,2017-12-11 19:51:03,KR,140.6
2018-01-06,2018-01-07,2017-11-29 14:42:32,CH,140.6
2018-01-03,2018-01-04,2017-12-28 11:15:02,CH,140.6
2018-01-05,2018-01-06,2018-01-05 19:11:52,GF,140.6
2018-04-05,2018-04-06,2018-04-05 11:05:04,CH,140.6
2018-06-29,2018-06-30,2017-11-29 14:32:24,TW,140.6
2018-10-06,2018-10-07,2018-06-16 15:41:02,JP,140.6
2018-01-06,2018-01-07,2017-11-29 14:42:32,CH,140.6
2018-01-06,2018-01-07,2017-11-29 14:42:32,CH,140.6
2018-01-02,2018-01-03,2018-01-02 12:57:02,DE,140.6
2018-03-10,2018-03-11,2018-03-10 18:13:52,GF,140.6
2018-12-19,2018-12-20,2018-11-27 18:15:01,KR,140.6
2018-12-18,2018-12-19,2018-12-10 12:31:02,CH,140.6
2018-06-23,2018-06-24,2017-12-03 11:25:02,JP,140.6
2018-01-03,2018-01-04,2018-01-03 11:52:37,CH,140.6
2018-01-05,2018-01-06,2018-01-03 21:18:02,CH,140.6
2018-01-05,2018-01-06,2018-01-05 19:12:02,GF,140.6
2018-03-31,2018-04-01,2018-02-21 21:34:03,IT,140.6
2017-12-16,2017-12-17,2017-11-29 14:38:55,CH,140.6
2018-01-06,2018-01-07,2017-11-29 14:42:32,CH,140.6
2018-10-28,2018-10-29,2018-03-21 17:26:02,TH,140.6
2018-01-06,2018-01-07,2017-11-29 14:42:32,CH,140.6
2018-05-08,2018-05-09,2017-12-18 14:25:42,CH,140.6
2018-04-02,2018-04-03,2018-03-28 10:34:03,DE,140.6
2018-01-02,2018-01-03,2018-01-02 12:57:02,DE,140.6
2018-12-26,2018-12-27,2018-12-07 20:20:02,DE,140.6
2018-04-06,2018-04-07,2018-04-05 17:05:02,CH,140.8
2018-12-14,2018-12-15,2018-12-11 19:30:40,CH,140.8
2018-05-05,2018-05-06,2018-04-29 15:36:03,CH,141
2018-01-27,2018-01-28,2018-01-20 19:19:03,CH,141
2018-05-05,2018-05-06,2018-04-29 15:36:03,CH,141
2019-01-01,2019-01-02,2019-01-01 14:05:02,CN,141.1
2018-12-30,2018-12-31,2018-12-30 19:42:02,GB,141.1
2018-06-03,2018-06-04,2018-05-31 11:35:02,CN,141.1
2018-01-09,2018-01-10,2018-01-09 09:41:02,FR,141.3
2017-12-18,2017-12-19,2017-12-16 12:40:01,AT,141.3
2018-04-21,2018-04-22,2018-04-16 21:43:26,CH,141.3
2018-02-22,2018-02-23,2018-02-22 18:03:02,NULL,141.3
2018-08-17,2018-08-18,2018-08-09 22:22:02,CH,141.3
2018-05-12,2018-05-13,2018-05-08 16:25:02,FR,141.3
2018-11-27,2018-11-28,2018-11-13 16:53:02,BR,141.3
2018-01-17,2018-01-18,2018-01-16 19:36:02,CH,141.3
2018-02-26,2018-02-27,2018-02-26 18:19:32,GF,141.3
2018-07-16,2018-07-17,2018-07-10 15:42:02,FR,141.3
2018-11-12,2018-11-13,2018-10-28 16:25:02,GF,141.3
2018-12-03,2018-12-04,2018-11-28 18:16:01,CH,141.3
2018-11-30,2018-12-01,2018-11-05 16:24:02,CH,141.3
2018-02-13,2018-02-14,2018-02-13 10:20:02,DE,141.3
2017-12-21,2017-12-22,2017-11-29 14:32:24,CH,141.3
2018-05-05,2018-05-06,2018-04-22 17:01:01,CH,141.3
2018-04-14,2018-04-15,2018-04-14 21:26:02,CH,141.3
2018-02-23,2018-02-24,2018-01-15 10:58:55,CH,141.3
2018-08-15,2018-08-16,2018-08-13 18:27:02,CH,141.3
2018-10-08,2018-10-09,2018-10-02 08:19:03,GF,141.3
2018-03-28,2018-03-29,2018-03-27 14:07:02,DE,141.4
2018-12-29,2018-12-30,2018-09-23 15:59:03,US,141.6
2018-12-31,2019-01-01,2018-12-04 14:52:02,CH,141.6
2017-12-16,2017-12-17,2017-11-29 14:38:56,US,141.6
2018-05-04,2018-05-05,2018-04-24 17:26:02,CH,141.6
2018-03-17,2018-03-18,2018-03-15 19:13:02,CH,141.6
2018-01-18,2018-01-19,2017-11-29 14:25:22,KR,141.6
2018-12-23,2018-12-24,2018-04-25 02:13:02,AU,141.6
2018-01-08,2018-01-09,2017-12-28 07:01:02,CH,141.6
2018-05-20,2018-05-21,2018-05-20 11:51:03,NL,141.6
2018-12-29,2018-12-30,2018-09-23 15:59:03,US,141.6
2018-03-09,2018-03-10,2018-03-09 22:47:07,GF,141.7
2018-04-22,2018-04-23,2018-04-17 19:42:01,GF,141.8
2018-04-15,2018-04-16,2018-02-18 07:34:02,TH,142
2018-04-15,2018-04-16,2018-02-12 07:40:02,TH,142
2018-12-11,2018-12-12,2018-12-10 21:18:52,CH,142
2018-03-12,2018-03-13,2018-02-08 19:50:01,CH,142.1
2018-02-21,2018-02-22,2018-02-20 06:51:02,CH,142.1
2018-05-17,2018-05-18,2018-05-13 21:20:02,CH,142.1
2018-02-22,2018-02-23,2017-12-31 14:24:51,CH,142.2
2018-01-31,2018-02-01,2018-01-31 08:57:02,CH,142.3
2018-03-28,2018-03-29,2018-03-20 19:47:01,AT,142.3
2018-01-05,2018-01-06,2017-11-29 14:32:25,ZA,142.3
2018-02-13,2018-02-14,2018-01-23 09:17:02,DE,142.3
2018-08-20,2018-08-21,2018-08-19 11:54:02,GB,142.3
2018-05-13,2018-05-14,2018-03-16 19:36:00,CH,142.3
2018-08-20,2018-08-21,2018-08-17 13:56:03,AT,142.3
2018-03-08,2018-03-09,2018-03-08 08:50:02,NULL,142.3
2018-07-05,2018-07-06,2018-07-05 11:09:02,GF,142.3
2018-05-03,2018-05-04,2018-04-30 22:52:02,CH,142.3
2018-02-20,2018-02-21,2018-02-19 09:08:02,CH,142.3
2018-07-05,2018-07-06,2018-07-04 19:09:01,CH,142.3
2018-09-17,2018-09-18,2018-09-03 13:26:02,CH,142.3
2018-01-05,2018-01-06,2017-11-29 14:32:25,ZA,142.3
2018-11-19,2018-11-20,2018-11-11 11:34:40,FR,142.3
2018-08-20,2018-08-21,2018-08-19 17:38:02,DE,142.3
2018-04-09,2018-04-10,2018-03-31 10:47:03,LU,142.3
2018-03-21,2018-03-22,2018-02-24 18:56:28,CH,142.4
2018-10-24,2018-10-25,2018-10-16 12:43:50,CH,142.4
2017-12-30,2017-12-31,2017-12-21 12:56:02,FR,142.6
2017-12-28,2017-12-29,2017-12-19 16:43:02,GB,142.6
2018-01-14,2018-01-15,2017-12-21 22:14:02,GB,142.6
2018-06-28,2018-06-29,2018-06-29 00:45:08,FR,142.6
2017-12-24,2017-12-25,2017-11-29 14:42:32,FR,142.6
2018-06-09,2018-06-10,2018-04-28 17:56:02,IN,142.6
2018-06-09,2018-06-10,2018-04-30 13:34:02,DE,142.6
2017-12-24,2017-12-25,2017-11-29 14:40:32,ES,142.6
2018-04-13,2018-04-14,2018-03-24 04:09:04,CN,142.9
2018-04-13,2018-04-14,2018-03-24 04:09:04,CN,142.9
2018-04-13,2018-04-14,2018-03-24 04:09:04,CN,142.9
2018-04-13,2018-04-14,2018-03-24 04:09:04,CN,142.9
2018-02-01,2018-02-02,2018-02-01 15:28:02,CN,142.9
2018-11-09,2018-11-10,2018-10-21 16:17:55,CH,143
2018-07-31,2018-08-01,2018-05-16 16:53:02,US,143
2018-04-23,2018-04-24,2018-03-09 15:23:02,DE,143
2018-05-05,2018-05-06,2018-03-23 14:02:01,GF,143
2018-05-03,2018-05-04,2018-05-01 15:45:02,CH,143
2018-04-23,2018-04-24,2018-03-23 10:57:29,DE,143
2018-03-19,2018-03-20,2018-03-18 18:35:02,CH,143.05
2018-09-01,2018-09-02,2018-08-28 11:12:04,CH,143.3
2018-06-14,2018-06-15,2018-05-31 09:20:02,CH,143.3
2018-11-02,2018-11-03,2018-11-02 08:07:02,GF,143.3
2018-07-22,2018-07-23,2018-06-27 20:08:02,CH,143.3
2018-07-16,2018-07-17,2018-07-06 11:22:02,DE,143.3
2018-01-09,2018-01-10,2017-12-24 15:45:02,AT,143.3
2018-11-22,2018-11-23,2018-08-16 20:53:02,GB,143.3
2018-06-09,2018-06-10,2017-11-29 14:42:34,GF,143.3
2018-05-29,2018-05-30,2018-03-11 17:01:02,CH,143.3
2018-08-21,2018-08-22,2018-08-09 10:44:02,CH,143.3
2018-11-26,2018-11-27,2018-11-24 22:46:02,GF,143.3
2018-05-07,2018-05-08,2018-04-27 10:20:02,DE,143.3
2017-12-20,2017-12-21,2017-12-19 21:13:02,CH,143.3
2018-08-15,2018-08-16,2018-08-15 18:55:03,US,143.3
2018-04-20,2018-04-21,2018-04-19 13:20:04,CH,143.3
2018-04-03,2018-04-04,2018-03-30 18:11:02,DE,143.3
2018-04-26,2018-04-27,2018-03-26 11:52:01,GF,143.3
2018-05-29,2018-05-30,2018-03-11 17:01:02,CH,143.3
2018-06-09,2018-06-10,2017-11-29 14:42:34,NULL,143.3
2018-06-21,2018-06-22,2018-06-21 13:00:13,CH,143.4
2018-03-03,2018-03-04,2018-03-03 19:59:02,CH,143.6
2018-12-02,2018-12-03,2018-11-13 15:35:03,TR,143.6
2018-04-14,2018-04-15,2018-04-05 03:52:02,CL,143.6
2018-01-03,2018-01-04,2017-11-29 14:40:32,IT,143.6
2018-05-10,2018-05-11,2018-05-04 22:09:05,CH,143.6
2018-04-21,2018-04-22,2018-04-20 16:33:04,CH,143.6
2018-12-21,2018-12-22,2018-09-02 19:50:02,CH,143.6
2018-05-04,2018-05-05,2018-05-01 09:07:02,CH,143.6
2018-07-04,2018-07-05,2018-07-04 16:01:01,AR,143.6
2018-03-02,2018-03-03,2018-03-02 15:13:02,CH,143.6
2018-08-18,2018-08-19,2018-05-03 04:01:02,US,143.6
2018-11-22,2018-11-23,2018-11-22 23:14:02,CH,143.6
2018-12-21,2018-12-22,2018-09-02 19:50:02,CH,143.6
2018-05-04,2018-05-05,2018-05-01 09:07:02,CH,143.6
2018-04-29,2018-04-30,2018-04-15 07:58:02,KR,143.6
2018-05-12,2018-05-13,2018-04-27 16:57:03,PT,143.6
2018-05-05,2018-05-06,2018-04-29 16:58:03,CH,143.6
2017-12-28,2017-12-29,2017-12-07 21:25:02,CH,143.6
2017-12-30,2017-12-31,2017-12-09 20:11:02,DE,143.6
2018-03-03,2018-03-04,2018-03-03 14:42:02,CH,143.6
2018-03-28,2018-03-29,2018-03-27 20:18:02,JP,143.6
2018-02-15,2018-02-16,2018-02-11 18:35:02,CH,143.6
2018-03-28,2018-03-29,2018-03-27 20:18:02,JP,143.6
2018-08-15,2018-08-16,2018-08-13 16:57:02,CH,143.7
2018-04-14,2018-04-15,2018-04-11 14:18:02,RU,143.7
2018-01-27,2018-01-28,2018-01-21 21:40:02,GF,143.8
2018-01-25,2018-01-26,2017-12-13 15:55:02,CH,144.3
2018-02-13,2018-02-14,2018-02-11 06:17:03,CH,144.3
2018-05-08,2018-05-09,2018-05-03 18:26:02,CH,144.3
2018-03-05,2018-03-06,2018-03-05 07:17:03,AT,144.3
2018-11-23,2018-11-24,2018-10-29 09:07:03,DE,144.3
2018-11-06,2018-11-07,2018-10-10 10:44:06,FR,144.3
2018-02-01,2018-02-02,2018-02-01 11:43:02,CH,144.3
2018-04-21,2018-04-22,2018-04-21 11:39:02,NL,144.3
2018-11-23,2018-11-24,2018-10-29 09:07:03,DE,144.3
2018-03-28,2018-03-29,2018-03-26 11:25:03,CH,144.3
2018-08-20,2018-08-21,2018-08-15 18:55:03,IT,144.3
2018-08-30,2018-08-31,2018-08-29 10:06:03,CH,144.3
2018-03-24,2018-03-25,2018-03-03 11:14:02,GF,144.3
2018-11-06,2018-11-07,2018-10-10 10:44:06,FR,144.3
2018-12-05,2018-12-06,2018-11-10 20:08:02,GF,144.3
2018-04-04,2018-04-05,2018-03-29 18:34:02,CH,144.3
2018-09-07,2018-09-08,2018-08-24 15:49:02,CH,144.3
2018-03-24,2018-03-25,2018-03-15 17:52:02,GF,144.3
2018-05-17,2018-05-18,2018-05-14 09:03:02,BE,144.3
2018-09-15,2018-09-16,2018-09-09 15:46:01,CH,144.3
2018-03-26,2018-03-27,2018-03-25 12:12:02,CH,144.3
2018-11-27,2018-11-28,2018-11-27 09:23:02,LI,144.3
2018-12-13,2018-12-14,2018-12-13 17:40:02,GF,144.3
2018-02-09,2018-02-10,2018-02-06 22:13:02,CH,144.5
2018-04-14,2018-04-15,2018-02-20 14:23:02,KR,144.6
2018-06-03,2018-06-04,2018-04-17 04:31:02,KR,144.6
2018-05-20,2018-05-21,2018-05-19 17:02:02,CH,144.6
2018-01-19,2018-01-20,2018-01-09 10:17:02,CH,144.6
2018-04-14,2018-04-15,2018-02-20 14:23:02,KR,144.6
2018-02-23,2018-02-24,2018-02-23 12:53:01,NULL,144.6
2018-06-08,2018-06-09,2018-05-10 13:52:02,GB,144.6
2018-01-27,2018-01-28,2018-01-22 21:16:02,CH,144.6
2018-08-01,2018-08-02,2018-01-25 20:47:02,NL,144.6
2018-03-16,2018-03-17,2018-03-15 18:28:02,SE,144.6
2018-04-22,2018-04-23,2018-03-28 19:52:02,CH,144.6
2018-02-23,2018-02-24,2018-02-23 12:53:01,GF,144.6
2018-03-30,2018-03-31,2018-03-16 11:18:03,IT,144.6
2018-05-26,2018-05-27,2018-05-13 15:01:02,CH,144.6
2018-08-19,2018-08-20,2018-08-06 18:13:02,ID,144.6
2018-08-03,2018-08-04,2018-05-14 18:42:03,ES,144.6
2018-01-27,2018-01-28,2018-01-23 23:17:03,ES,144.6
2018-05-26,2018-05-27,2018-05-14 14:55:03,CH,144.6
2018-03-16,2018-03-17,2018-02-12 20:28:02,NL,144.6
2018-02-03,2018-02-04,2018-01-25 12:32:02,CH,144.6
2018-05-18,2018-05-19,2018-05-11 20:17:02,CH,144.6
2018-06-08,2018-06-09,2018-05-16 23:03:02,GB,144.6
2018-07-12,2018-07-13,2018-07-08 15:02:02,DE,144.8
2018-03-28,2018-03-29,2018-03-01 10:56:02,CH,144.95
2018-12-11,2018-12-12,2018-11-16 11:42:01,GF,145
2018-05-31,2018-06-01,2018-05-23 11:54:02,GF,145
2018-09-01,2018-09-02,2018-08-28 17:24:01,CH,145
2018-09-02,2018-09-03,2018-09-02 16:03:01,GF,145
2019-01-04,2019-01-05,2018-12-30 22:44:02,GF,145
2018-03-01,2018-03-02,2017-12-23 14:39:02,CH,145.3
2018-12-18,2018-12-19,2018-12-18 21:07:02,CH,145.3
2018-02-27,2018-02-28,2018-02-26 19:25:09,GF,145.3
2018-05-02,2018-05-03,2018-04-26 15:52:14,GF,145.3
2018-01-31,2018-02-01,2018-01-31 13:37:01,AL,145.3
2018-08-27,2018-08-28,2018-08-21 13:01:02,GF,145.3
2018-06-28,2018-06-29,2017-11-29 14:38:56,CH,145.3
2018-06-28,2018-06-29,2017-11-29 14:40:33,CH,145.3
2018-11-21,2018-11-22,2018-11-20 20:51:02,BR,145.3
2018-12-02,2018-12-03,2018-11-29 23:48:04,GB,145.3
2018-09-27,2018-09-28,2017-11-29 14:36:31,CH,145.3
2018-11-22,2018-11-23,2018-05-29 13:13:07,CH,145.3
2018-01-11,2018-01-12,2017-11-29 14:42:32,NULL,145.3
2018-10-09,2018-10-10,2018-10-04 11:58:02,GF,145.3
2018-10-08,2018-10-09,2018-09-26 12:08:02,SK,145.3
2018-04-27,2018-04-28,2018-04-13 13:25:24,CH,145.3
2017-12-21,2017-12-22,2017-12-14 22:29:11,GF,145.3
2018-05-03,2018-05-04,2018-05-01 11:41:02,ZA,145.3
2018-09-30,2018-10-01,2018-09-25 18:16:03,FR,145.3
2018-08-17,2018-08-18,2018-07-26 19:48:31,CH,145.3
2018-01-11,2018-01-12,2017-11-29 14:42:32,NULL,145.3
2018-10-05,2018-10-06,2018-10-04 17:31:02,CH,145.3
2019-01-08,2019-01-09,2019-01-08 20:01:26,CH,145.3
2018-05-25,2018-05-26,2018-04-13 13:25:39,CH,145.3
2018-11-30,2018-12-01,2018-11-13 11:49:02,CH,145.3
2018-03-07,2018-03-08,2018-02-24 18:54:44,CH,145.3
2018-03-01,2018-03-02,2018-02-05 16:47:01,AT,145.3
2018-01-11,2018-01-12,2017-11-29 14:42:32,NULL,145.3
2018-08-24,2018-08-25,2018-05-29 13:09:56,CH,145.3
2018-07-23,2018-07-24,2018-07-23 14:06:01,CH,145.3
2018-04-28,2018-04-29,2018-04-11 18:31:02,CH,145.3
2018-01-30,2018-01-31,2018-01-30 13:57:20,GF,145.3
2018-11-02,2018-11-03,2018-10-30 12:36:02,JP,145.3
2018-02-26,2018-02-27,2018-02-23 17:14:02,CH,145.3
2018-01-11,2018-01-12,2017-11-29 14:42:32,NULL,145.3
2018-09-14,2018-09-15,2018-05-29 13:11:07,CH,145.3
2018-01-11,2018-01-12,2017-11-29 14:42:32,NULL,145.3
2018-09-14,2018-09-15,2018-08-31 18:55:02,GF,145.3
2018-12-01,2018-12-02,2018-11-30 19:17:02,CH,145.3
2018-02-15,2018-02-16,2018-02-15 20:08:02,CH,145.3
2018-10-26,2018-10-27,2018-05-29 13:12:11,CH,145.3
2018-03-30,2018-03-31,2018-03-30 21:39:03,MX,145.6
2018-11-24,2018-11-25,2018-11-23 13:23:02,GF,145.6
2018-02-10,2018-02-11,2017-11-29 14:40:32,CN,145.6
